star_age,star_mass,he_core_mass,log_Teff,log_L,log_R,pp,cno,tri_alfa,c12_c12,o16_o16,log_center_T,log_center_Rho
5912506.714463444,30.0,10.902206875172022,3.5617692708975786,5.383185051397856,3.0913128203563964,-0.5048687524685506,4.350942114896466,1.7047920956283495,-10.250355871055467,-32.35884322780378,8.49052656435266,3.3142433500653925
5912528.815862307,30.0,10.902206875172032,3.561660671242892,5.383779404938633,3.0918271964361588,-0.5072032498264123,4.348490350695359,1.6935443097156924,-10.239473572100048,-32.34120802314872,8.490779270866506,3.3150174068590026
5912550.887880118,30.0,10.902206875172032,3.5616058157350525,5.383774465734612,3.0919344378498272,-0.5095638579703173,4.3460205321200736,1.6822483040702099,-10.228512355553926,-32.323450160691195,8.491033798440398,3.315797105802428
5912572.957594415,30.0,10.902206875172025,3.5614978680598597,5.384369003113268,3.092447601889541,-0.5118836633055671,4.343603812709367,1.6708994442219054,-10.21744440018641,-32.3055251272356,8.491290787022052,3.3165842867152153
5912595.034622041,30.0,10.902206875172022,3.561402188593012,5.384820262633519,3.0928645905833614,-0.5142054666550125,4.341196322330838,1.659492041863793,-10.206271293158744,-32.287435295654745,8.491550204103955,3.317378926714102
5912617.1174447555,30.0,10.902206875172027,3.5613145042423913,5.385198090426211,3.09322887318095,-0.5165203143980428,4.338807463752004,1.6479940976596479,-10.194989338973054,-32.26917391378765,8.491812145676134,3.3181813329213194
5912639.2835574895,30.0,10.902206875172034,3.561237729573811,5.385488038354264,3.093527396482136,-0.5188403669529826,4.336425288454251,1.6364059802722566,-10.183557943711508,-32.250676334780955,8.492077543753883,3.3189943179312613
5912661.511771693,30.0,10.90220687517204,3.5610984564640704,5.386012983200295,3.094068415124634,-0.5211438453892031,4.334073316437793,1.6247443903963854,-10.171981825101478,-32.23195043716358,8.492346287525502,3.3198175273156334
5912683.665569365,30.0,10.902206875172045,3.5610293964595443,5.386234398164374,3.0943172426157246,-0.5234537083983231,4.331726945958983,1.6130821959942159,-10.160337320460153,-32.213119551975645,8.492616608703717,3.320645646729007
5912705.722733973,30.0,10.902206875172045,3.5609095370122645,5.387003187532507,3.094941356194351,-0.5257107165492957,4.329448852368789,1.6014419698514504,-10.148626320106402,-32.194187089709985,8.492888459450272,3.32147836806775
5912727.742280284,30.0,10.902206875172057,3.560833041165904,5.387322473069645,3.095253990655641,-0.5279713789551503,4.32718160088167,1.5897941976382677,-10.136825548882406,-32.175115157887696,8.493162384779046,3.3223174731025202
5912749.7824982405,30.0,10.902206875172052,3.5607191593874257,5.388071229969143,3.095856132662347,-0.5301926454289879,4.324970025411375,1.5781191574134013,-10.124893222306042,-32.155836619685545,8.493439351225755,3.323165850258701
5912771.859773592,30.0,10.902206875172043,3.560641765133808,5.388374391780453,3.096162502075237,-0.5324239215255667,4.322766237402403,1.5663413382779636,-10.112822662536091,-32.1363389828608,8.493719536170287,3.324024107713791
